,race,trackId,track,year,driver,team,grid,position,points,laps,total_race_time,fastestLap,pit_stop_mean_driver,pit_stop_mean_race,total_stops,pit_stop_total_time
1685,1020,10,German GP,2019,kvyat,toro_rosso,14,3,15,64,6279580,61,22389.75,21466.16883116883,4,89559.0
1686,1020,10,German GP,2019,stroll,racing_point,15,4,12,64,6280241,61,21308.4,21466.16883116883,5,106542.0
1687,1020,10,German GP,2019,sainz,mclaren,7,5,10,64,6280858,63,21346.0,21466.16883116883,3,64038.0
1688,1020,10,German GP,2019,albon,toro_rosso,16,6,8,64,6281327,63,20935.0,21466.16883116883,4,83740.0
1689,1020,10,German GP,2019,grosjean,haas,6,7,6,64,6288113,55,22664.6,21466.16883116883,5,113323.0
1690,1020,10,German GP,2019,kevin_magnussen,haas,12,8,4,64,6290040,62,20834.833333333332,21466.16883116883,6,125009.0
1691,1020,10,German GP,2019,hamilton,mercedes,1,9,2,64,6290942,64,21968.8,21466.16883116883,5,109844.0
1692,1020,10,German GP,2019,kubica,williams,18,10,1,64,6296262,63,20811.6,21466.16883116883,5,104058.0
1693,1020,10,German GP,2019,russell,williams,17,11,0,64,6297679,60,20885.8,21466.16883116883,5,104429.0
1694,1020,10,German GP,2019,raikkonen,alfa,5,12,0,64,6313489,60,22908.75,21466.16883116883,4,91635.0
1695,1020,10,German GP,2019,giovinazzi,alfa,11,13,0,64,6315124,60,22894.25,21466.16883116883,4,91577.0
1696,1021,11,Hungarian GP,2019,hamilton,mercedes,3,1,25,70,5703796,60,22135.0,22801.208333333332,2,44270.0
1697,1021,11,Hungarian GP,2019,max_verstappen,red_bull,1,2,19,70,5721592,69,21434.5,22801.208333333332,2,42869.0
1698,1021,11,Hungarian GP,2019,vettel,ferrari,5,3,15,70,5765229,65,24819.0,22801.208333333332,1,24819.0
1699,1021,11,Hungarian GP,2019,leclerc,ferrari,4,4,12,70,5769046,49,21575.0,22801.208333333332,1,21575.0
1700,1022,13,Belgian GP,2019,leclerc,ferrari,1,1,25,44,5025710,23,22449.0,23538.409090909092,1,22449.0
1701,1022,13,Belgian GP,2019,hamilton,mercedes,3,2,18,44,5026691,24,23497.0,23538.409090909092,1,23497.0
1702,1022,13,Belgian GP,2019,bottas,mercedes,4,3,15,44,5038295,27,22579.0,23538.409090909092,1,22579.0
1703,1022,13,Belgian GP,2019,vettel,ferrari,2,4,13,44,5052132,36,22824.5,23538.409090909092,2,45649.0
1704,1022,13,Belgian GP,2019,albon,red_bull,17,5,10,44,5107035,41,22506.0,23538.409090909092,1,22506.0
1705,1022,13,Belgian GP,2019,perez,racing_point,7,6,8,44,5110158,29,23133.0,23538.409090909092,1,23133.0
1706,1022,13,Belgian GP,2019,kvyat,toro_rosso,19,7,6,44,5115367,26,22834.0,23538.409090909092,1,22834.0
1707,1022,13,Belgian GP,2019,hulkenberg,renault,12,8,4,44,5132349,34,23237.5,23538.409090909092,2,46475.0
1708,1022,13,Belgian GP,2019,gasly,toro_rosso,13,9,2,44,5134878,21,22772.0,23538.409090909092,1,22772.0
1709,1022,13,Belgian GP,2019,stroll,racing_point,16,10,1,44,5135548,34,24012.0,23538.409090909092,2,48024.0
1710,1023,14,Italian GP,2019,leclerc,ferrari,1,1,25,53,4526665,47,23833.0,25858.655172413793,1,23833.0
1711,1023,14,Italian GP,2019,bottas,mercedes,3,2,18,53,4527500,47,23700.0,25858.655172413793,1,23700.0
1712,1023,14,Italian GP,2019,hamilton,mercedes,2,3,16,53,4561864,51,23821.5,25858.655172413793,2,47643.0
1713,1023,14,Italian GP,2019,ricciardo,renault,5,4,12,53,4572180,53,24320.0,25858.655172413793,1,24320.0
1714,1023,14,Italian GP,2019,hulkenberg,renault,6,5,10,53,4584830,53,24092.0,25858.655172413793,1,24092.0
1715,1023,14,Italian GP,2019,albon,red_bull,8,6,8,53,4585980,45,29830.0,25858.655172413793,1,29830.0
1716,1023,14,Italian GP,2019,perez,racing_point,18,7,6,53,4600467,35,25340.0,25858.655172413793,1,25340.0
1717,1023,14,Italian GP,2019,max_verstappen,red_bull,19,8,4,53,4601157,41,27757.0,25858.655172413793,2,55514.0
1718,1024,15,Singapore GP,2019,vettel,ferrari,3,1,25,61,7113667,57,29384.0,29833.04,1,29384.0
1719,1024,15,Singapore GP,2019,leclerc,ferrari,1,2,18,61,7116308,59,29168.0,29833.04,1,29168.0
1720,1024,15,Singapore GP,2019,max_verstappen,red_bull,4,3,15,61,7117488,56,28846.0,29833.04,1,28846.0
1721,1024,15,Singapore GP,2019,hamilton,mercedes,2,4,12,61,7118275,58,28930.0,29833.04,1,28930.0
1722,1024,15,Singapore GP,2019,bottas,mercedes,5,5,10,61,7119786,58,29234.0,29833.04,1,29234.0
1723,1024,15,Singapore GP,2019,albon,red_bull,6,6,8,61,7125330,59,28606.0,29833.04,1,28606.0
1724,1024,15,Singapore GP,2019,norris,mclaren,9,7,6,61,7128436,58,30397.0,29833.04,1,30397.0
1725,1024,15,Singapore GP,2019,gasly,toro_rosso,11,8,4,61,7129214,58,32482.0,29833.04,1,32482.0
1726,1024,15,Singapore GP,2019,hulkenberg,renault,8,9,2,61,7130385,59,29357.5,29833.04,2,58715.0
1727,1024,15,Singapore GP,2019,giovinazzi,alfa,10,10,1,61,7141522,59,29015.0,29833.04,2,58030.0
1728,1024,15,Singapore GP,2019,grosjean,haas,17,11,0,61,7149103,54,29456.0,29833.04,1,29456.0
1729,1024,15,Singapore GP,2019,sainz,mclaren,7,12,0,61,7149641,41,30623.0,29833.04,1,30623.0
1730,1024,15,Singapore GP,2019,stroll,racing_point,16,13,0,61,7150086,57,29471.0,29833.04,2,58942.0
1731,1024,15,Singapore GP,2019,ricciardo,renault,20,14,0,61,7151327,55,30756.0,29833.04,1,30756.0
1732,1024,15,Singapore GP,2019,kvyat,toro_rosso,14,15,0,61,7151845,57,31755.0,29833.04,2,63510.0
1733,1024,15,Singapore GP,2019,kubica,williams,19,16,0,61,7160691,59,29677.0,29833.04,2,59354.0
1734,1024,15,Singapore GP,2019,kevin_magnussen,haas,13,17,0,61,7200189,58,30159.5,29833.04,2,60319.0
1735,1025,71,Russian GP,2019,hamilton,mercedes,2,1,26,53,5618992,51,29751.0,30454.458333333332,1,29751.0
1736,1025,71,Russian GP,2019,bottas,mercedes,4,2,18,53,5622821,50,29436.0,30454.458333333332,1,29436.0
1737,1025,71,Russian GP,2019,leclerc,ferrari,1,3,15,53,5624204,52,29474.5,30454.458333333332,2,58949.0
1738,1025,71,Russian GP,2019,max_verstappen,red_bull,9,4,12,53,5633202,47,29978.0,30454.458333333332,1,29978.0
1739,1025,71,Russian GP,2019,albon,red_bull,23,5,10,53,5657340,50,29854.0,30454.458333333332,1,29854.0
1740,1025,71,Russian GP,2019,sainz,mclaren,5,6,8,53,5664881,53,30103.0,30454.458333333332,1,30103.0
1741,1025,71,Russian GP,2019,perez,racing_point,11,7,6,53,5667720,49,30271.0,30454.458333333332,1,30271.0
1742,1025,71,Russian GP,2019,norris,mclaren,7,8,4,53,5676741,52,29290.0,30454.458333333332,1,29290.0
1743,1025,71,Russian GP,2019,kevin_magnussen,haas,13,9,2,53,5677771,53,30509.0,30454.458333333332,1,30509.0
1744,1025,71,Russian GP,2019,hulkenberg,renault,6,10,1,53,5678833,53,32025.0,30454.458333333332,2,64050.0
1745,1025,71,Russian GP,2019,stroll,racing_point,14,11,0,53,5679813,53,30168.0,30454.458333333332,1,30168.0
1746,1025,71,Russian GP,2019,kvyat,toro_rosso,19,12,0,53,5681488,52,30162.0,30454.458333333332,2,60324.0
1747,1025,71,Russian GP,2019,raikkonen,alfa,15,13,0,53,5687902,51,30775.0,30454.458333333332,2,61550.0
1748,1025,71,Russian GP,2019,gasly,toro_rosso,16,14,0,53,5689068,51,29935.0,30454.458333333332,1,29935.0
1749,1025,71,Russian GP,2019,giovinazzi,alfa,12,15,0,53,5692338,51,30227.0,30454.458333333332,1,30227.0
1750,1026,22,Japanese GP,2019,bottas,mercedes,3,1,25,52,4906755,49,23078.5,23878.451612903227,2,46157.0
1751,1026,22,Japanese GP,2019,vettel,ferrari,1,2,18,52,4920098,38,23622.5,23878.451612903227,2,47245.0
1752,1026,22,Japanese GP,2019,hamilton,mercedes,4,3,16,52,4920613,45,23586.5,23878.451612903227,2,47173.0
1753,1026,22,Japanese GP,2019,albon,red_bull,6,4,12,52,4966292,36,23327.5,23878.451612903227,2,46655.0
1754,1026,22,Japanese GP,2019,sainz,mclaren,7,5,10,52,4975856,46,23476.0,23878.451612903227,1,23476.0
1755,1027,32,Mexican GP,2019,hamilton,mercedes,3,1,25,71,5808904,66,22269.0,22798.36,1,22269.0
1756,1027,32,Mexican GP,2019,vettel,ferrari,2,2,18,71,5810670,68,21862.0,22798.36,1,21862.0
1757,1027,32,Mexican GP,2019,bottas,mercedes,6,3,15,71,5812457,66,22179.0,22798.36,1,22179.0
1758,1027,32,Mexican GP,2019,leclerc,ferrari,1,4,13,71,5815272,53,23894.0,22798.36,2,47788.0
1759,1027,32,Mexican GP,2019,albon,red_bull,5,5,10,71,5830303,48,22097.5,22798.36,2,44195.0
1760,1027,32,Mexican GP,2019,max_verstappen,red_bull,4,6,8,71,5877711,65,24493.0,22798.36,1,24493.0
1761,1027,32,Mexican GP,2019,perez,racing_point,11,7,6,71,5882723,70,22357.0,22798.36,1,22357.0
1762,1027,32,Mexican GP,2019,ricciardo,renault,13,8,4,71,5883828,53,22345.0,22798.36,1,22345.0
1763,1028,69,United States GP,2019,bottas,mercedes,1,1,25,56,5635653,37,23985.0,24946.484848484848,2,47970.0
1764,1028,69,United States GP,2019,hamilton,mercedes,5,2,18,56,5639801,26,23943.0,24946.484848484848,1,23943.0
1765,1028,69,United States GP,2019,max_verstappen,red_bull,3,3,15,56,5640655,42,23580.0,24946.484848484848,2,47160.0
1766,1028,69,United States GP,2019,leclerc,ferrari,4,4,13,56,5687892,44,26500.5,24946.484848484848,2,53001.0
1767,1028,69,United States GP,2019,albon,red_bull,6,5,10,56,5713691,42,27006.0,24946.484848484848,3,81018.0
1768,1028,69,United States GP,2019,ricciardo,renault,9,6,8,56,5726019,28,23751.0,24946.484848484848,1,23751.0
1769,1028,69,United States GP,2019,norris,mclaren,8,7,6,56,5726417,44,25227.0,24946.484848484848,2,50454.0
1770,1029,18,Brazilian GP,2019,max_verstappen,red_bull,1,1,25,71,5594678,61,22689.333333333332,23692.88888888889,3,68068.0
1771,1029,18,Brazilian GP,2019,gasly,toro_rosso,6,2,18,71,5600755,65,23253.0,23692.88888888889,2,46506.0
1772,1029,18,Brazilian GP,2019,sainz,mclaren,20,3,15,71,5603574,63,22770.0,23692.88888888889,1,22770.0
1773,1029,18,Brazilian GP,2019,raikkonen,alfa,8,4,12,71,5604130,65,23652.0,23692.88888888889,2,47304.0
1774,1029,18,Brazilian GP,2019,giovinazzi,alfa,12,5,10,71,5604879,49,23339.5,23692.88888888889,2,46679.0
1775,1029,18,Brazilian GP,2019,ricciardo,renault,11,6,8,71,5605219,44,30125.5,23692.88888888889,2,60251.0
1776,1029,18,Brazilian GP,2019,hamilton,mercedes,3,7,6,71,5605817,46,23010.0,23692.88888888889,3,69030.0
1777,1029,18,Brazilian GP,2019,norris,mclaren,10,8,4,71,5605882,63,23368.0,23692.88888888889,2,46736.0
1778,1029,18,Brazilian GP,2019,perez,racing_point,15,9,2,71,5606207,64,23110.5,23692.88888888889,2,46221.0
1779,1029,18,Brazilian GP,2019,kvyat,toro_rosso,16,10,1,71,5606609,49,23068.5,23692.88888888889,2,46137.0
1780,1029,18,Brazilian GP,2019,kevin_magnussen,haas,9,11,0,71,5607410,65,23685.0,23692.88888888889,2,47370.0
1781,1029,18,Brazilian GP,2019,russell,williams,18,12,0,71,5608277,57,22713.333333333332,23692.88888888889,3,68140.0
1782,1029,18,Brazilian GP,2019,grosjean,haas,7,13,0,71,5608925,29,23623.5,23692.88888888889,2,47247.0
1783,1029,18,Brazilian GP,2019,albon,red_bull,5,14,0,71,5609605,52,23072.0,23692.88888888889,2,46144.0
1784,1029,18,Brazilian GP,2019,hulkenberg,renault,13,15,0,71,5612737,64,23229.0,23692.88888888889,3,69687.0
1785,1030,24,Abu Dhabi GP,2019,hamilton,mercedes,1,1,26,55,5645715,53,22178.0,22273.12,1,22178.0
1786,1030,24,Abu Dhabi GP,2019,max_verstappen,red_bull,2,2,18,55,5662487,55,21023.0,22273.12,1,21023.0
1787,1030,24,Abu Dhabi GP,2019,leclerc,ferrari,3,3,15,55,5689150,44,21485.5,22273.12,2,42971.0
1788,1030,24,Abu Dhabi GP,2019,bottas,mercedes,20,4,12,55,5690094,31,21145.0,22273.12,1,21145.0
1789,1030,24,Abu Dhabi GP,2019,vettel,ferrari,4,5,10,55,5710072,55,23814.5,22273.12,2,47629.0
1790,1030,24,Abu Dhabi GP,2019,albon,red_bull,5,6,8,55,5714920,49,22028.0,22273.12,1,22028.0
1791,1031,70,Austrian GP,2020,bottas,mercedes,1,1,25,71,5455739,68,19172.0,21043.815789473683,2,38344.0
1792,1031,70,Austrian GP,2020,leclerc,ferrari,7,2,18,71,5458439,64,21158.666666666668,21043.815789473683,3,63476.0
1793,1031,70,Austrian GP,2020,norris,mclaren,3,3,16,71,5461230,71,21240.333333333332,21043.815789473683,3,63721.0
1794,1031,70,Austrian GP,2020,hamilton,mercedes,5,4,12,71,5461428,67,19107.5,21043.815789473683,2,38215.0
